,0
2834,28
2835,28
2836,27
2837,27
2838,27
2839,27
2840,27
2841,28
2842,28
2843,28
2844,28
2845,28
2846,28
2847,28
2848,28
2849,29
2850,29
2851,30
2852,31
2853,32
2854,33
2855,33
2856,33
2857,33
2858,32
2859,32
2860,32
2861,33
2862,33
2863,33
2864,33
2865,33
2866,33
2867,33
2868,33
2869,33
2870,34
2871,36
2872,37
2873,39
2874,40
2875,40
2876,38
2877,36
2878,33
2879,31
2880,30
2881,31
2882,34
2883,36
2884,38
2885,39
2886,38
2887,37
2888,36
2889,36
2890,36
2891,35
2892,34
2893,32
2894,30
2895,29
2896,29
2897,29
2898,30
2899,31
2900,31
2901,31
2902,31
2903,31
2904,31
2905,31
2906,31
2907,33
2908,36
2909,41
2910,45
2911,48
2912,46
2913,43
2914,38
2915,35
2916,33
2917,33
2918,34
2919,34
2920,32
2921,30
2922,28
2923,27
2924,27
2925,28
2926,30
2927,32
2928,33
2929,34
2930,35
2931,35
2932,35
2933,35
2934,35
2935,36
2936,36
2937,36
2938,36
2939,36
2940,35
2941,34
2942,33
2943,32
2944,32
2945,32
2946,32
2947,32
2948,32
2949,32
2950,33
2951,34
2952,35
2953,35
2954,35
2955,35
2956,34
2957,33
2958,32
2959,30
2960,29
2961,29
2962,31
2963,33
2964,37
2965,39
2966,40
2967,39
2968,36
2969,34
2970,34
2971,35
2972,37
2973,39
2974,40
2975,38
2976,36
2977,32
2978,29
2979,26
2980,24
2981,23
2982,23
2983,24
2984,26
2985,27
2986,29
2987,31
2988,32
2989,34
2990,36
2991,38
2992,40
2993,42
2994,42
2995,41
